Nombre Estacion	Nro Estacion	Año	Mes	Dia	Temperatura media diaria	Cant obs. 1	Temperatura de rocio	Cant obs. 2	Presion reducida al nivel medio del mar (hpa)	Cant obs. 3	Presion al nivel de la estacion (hpa)	Cant obs. 4	Visibilidad en km	Cant obs. 5	Viento medio (m/s)	Cant obs. 6	Máximo viento sostenido (m/s)	Temperatura Máxima (Celsisus)	Temperatura Minima (Celsisus)	Total precipitation en mm	Neblina	Lluvia o llovizna	Nieve o agua nieve	Granizo	Tormenta	Cluster_SOM_1
Oran_Aero	870160	2013	10	28	26,4	4	16,8	4	1010,5	4	970,6	4	10	4	2,1	4	4,1	32	21,9	0	0	0	0	0	0	c_som_2_4
Oran_Aero	870160	2013	10	29	27,8	4	18,5	4	1004,1	4	964,6	4	15	4	1,8	4	4,1	34,4	23,4	0	0	0	0	0	0	c_som_2_4
Oran_Aero	870160	2013	10	30	30,3	4	19,6	4	1002,4	4	963,3	4	10,5	4	2,1	4	2,1	38,2	22,8	0	0	0	0	0	0	c_som_2_4
Oran_Aero	870160	2013	11	1	32,1	4	19,8	4	995,3	4	957,1	4	10,9	4	2,3	4	7,2	41,6	25,1	0	0	0	0	0	0	c_som_2_4
Oran_Aero	870160	2013	11	2	20,6	4	17,5	4	1011,4	4	971,3	4	8,2	4	4,6	4	7,2	35,3	18,2	39,9	0	1	0	0	1	c_som_1_5
Oran_Aero	870160	2013	11	4	23,8	4	16,1	4	1012,8	4	972,7	4	12,1	4	1,8	4	4,1	31	17,4	0	0	0	0	0	0	c_som_2_4
Oran_Aero	870160	2013	11	5	24	4	15,6	4	1011,8	4	971,6	4	10,9	4	1,3	4	3,1	32	16,2	0	0	0	0	0	0	c_som_2_4
Oran_Aero	870160	2013	11	6	25,7	4	15,2	4	1009,1	4	969,3	4	10	4	1,5	4	3,1	34,2	16,8	0	0	0	0	0	0	c_som_2_4
Oran_Aero	870160	2013	11	7	27,9	4	11,8	4	1004,5	4	965,1	4	10,9	4	1,5	4	3,1	35,6	18,9	0	0	0	0	0	0	c_som_2_4
Oran_Aero	870160	2013	11	8	28,8	4	15,2	4	1002	4	962,8	4	10,5	4	2,3	4	3,1	36,9	20,6	0	0	0	0	0	0	c_som_2_4
Oran_Aero	870160	2013	11	10	30,2	4	18,8	4	993,8	4	955,2	4	10	4	2,6	4	8,2	39	25	0	0	0	0	0	0	c_som_2_4
Oran_Aero	870160	2013	11	11	20,4	4	15,1	4	1008,7	4	968,6	4	6,9	4	3,9	4	5,1	35,5	16,1	1	0	1	0	0	0	c_som_2_4
Oran_Aero	870160	2013	11	12	24,3	4	11,8	4	1010,4	4	970	4	10	4	4,1	4	6,2	34,2	14,8	0	0	0	0	0	0	c_som_2_4
Oran_Aero	870160	2013	11	13	26,1	4	12,1	4	1007,6	4	967,9	4	10	4	1	4	2,1	37,2	15,8	0	0	0	0	0	0	c_som_2_4
Paso_De_Los_Libres_Aero	872890	2013	1	1	20,6	24	16,1	23	1013,5	7	1005,3	7	10,8	24	8,3	24	11,3	22	18	48	0	1	0	0	1	c_som_1_5
Paso_De_Los_Libres_Aero	872890	2013	1	2	19,2	24	10,7	24	1019,3	8	1011,1	8	10,9	24	6,4	24	9,3	24	13,8	0	0	0	0	0	0	c_som_3_2
Paso_De_Los_Libres_Aero	872890	2013	1	3	22,1	20	15,6	20	1016,8	7	1008,6	7	10,8	20	5,6	20	7,7	28	15,9	0	0	0	0	0	0	c_som_3_5
Paso_De_Los_Libres_Aero	872890	2013	1	4	26,7	24	21,4	24	1013,5	7	1005,4	7	10,9	24	6,1	24	8,7	33	20,3	0	0	0	0	0	1	c_som_1_5
Paso_De_Los_Libres_Aero	872890	2013	1	5	23,2	24	21,6	24	1009,4	7	1001,4	7	8,4	24	5,5	24	11,3	28,4	20,6	49	0	1	0	0	1	c_som_1_5
Paso_De_Los_Libres_Aero	872890	2013	1	6	21,7	24	20,2	24	1008,1	8	999,9	8	10,3	24	3,9	24	7,7	27	19,4	39,1	0	1	0	0	1	c_som_1_5
Paso_De_Los_Libres_Aero	872890	2013	1	7	22,9	24	21,8	24	1003,9	8	995,8	8	8,9	24	3,9	24	7,7	26,6	20,4	13	0	1	0	0	1	c_som_1_5
Paso_De_Los_Libres_Aero	872890	2013	1	8	24,9	24	21,8	24	1007	8	998,9	8	8,7	24	3,3	24	7,2	31	20	7,9	1	0	0	0	0	c_som_3_1
Paso_De_Los_Libres_Aero	872890	2013	1	9	27	24	21,5	24	1012,6	7	1004,5	7	11,1	24	5,8	24	8,7	31,4	22,4	0	0	0	0	0	0	c_som_3_4
Paso_De_Los_Libres_Aero	872890	2013	1	10	26,2	24	20,2	24	1015,7	8	1007,6	8	11,3	24	6,2	24	7,7	32	20,6	0	0	0	0	0	0	c_som_3_4
Paso_De_Los_Libres_Aero	872890	2013	1	11	24,3	24	16,9	24	1014,3	8	1006,2	8	10,8	24	7,6	24	10,3	31,8	19,4	0	0	0	0	0	0	c_som_3_5
Paso_De_Los_Libres_Aero	872890	2013	1	12	23,9	24	17,3	24	1011	8	1002,9	8	11,1	24	6,9	23	10,3	30	18	0	0	0	0	0	0	c_som_3_5
Paso_De_Los_Libres_Aero	872890	2013	1	13	25,3	24	17,8	24	1012,2	8	1004	8	11,1	24	5,6	24	8,2	31	19,2	0	0	0	0	0	0	c_som_3_4
Paso_De_Los_Libres_Aero	872890	2013	1	14	26,1	24	19,5	24	1012,2	8	1004,1	8	11,1	24	5,8	24	7,7	31,2	20,9	0	0	0	0	0	0	c_som_3_4
Paso_De_Los_Libres_Aero	872890	2013	1	15	26,6	24	20,2	24	1009,6	8	1001,5	8	11,3	24	5,2	24	8,2	32	21,6	0	0	0	0	0	0	c_som_3_4
Paso_De_Los_Libres_Aero	872890	2013	1	16	26,4	23	21,2	23	1007,1	7	999,1	7	11,4	23	3,3	23	6,2	32	21,8	0	0	0	0	0	0	c_som_3_4
Paso_De_Los_Libres_Aero	872890	2013	1	18	25,3	21	19,7	21	1011,5	8	1003,4	8	11,4	21	5,7	21	9,3	33,4	20	1	0	0	0	0	0	c_som_3_4
Paso_De_Los_Libres_Aero	872890	2013	1	19	25,7	24	18,7	24	1013,5	8	1005,4	8	11,6	24	5,1	24	11,3	31,1	20,3	0	0	0	0	0	0	c_som_3_5
Paso_De_Los_Libres_Aero	872890	2013	1	20	24,3	24	16,3	24	1016,5	8	1008,4	8	11,3	24	7,6	24	10,3	31,4	19,3	0	0	0	0	0	0	c_som_3_5
Paso_De_Los_Libres_Aero	872890	2013	1	21	24,4	24	17,2	24	1016,8	7	1008,6	7	11,3	24	9	24	12,9	30	18,9	0	0	0	0	0	0	c_som_3_5
Paso_De_Los_Libres_Aero	872890	2013	1	23	26,9	23	21,1	23	1012,1	7	1004,1	7	10,9	23	2,5	23	6,2	34	21	1	0	0	0	0	0	c_som_3_5
Paso_De_Los_Libres_Aero	872890	2013	1	24	25,1	24	21,3	24	1006,5	8	998,6	8	10,1	24	4,7	24	15,4	34,2	21,7	0	0	1	0	0	1	c_som_1_5
Paso_De_Los_Libres_Aero	872890	2013	1	25	23,7	23	18,4	23	1007,6	8	999,5	8	10,6	23	7,9	23	20,6	32,8	20,8	7,9	0	1	0	0	1	c_som_1_5
Paso_De_Los_Libres_Aero	872890	2013	1	26	19,9	24	10,7	24	1015,2	8	1006,8	8	11,3	24	3,9	23	7,7	28,5	13	0	0	0	0	0	0	c_som_3_5
Paso_De_Los_Libres_Aero	872890	2013	1	27	21,8	24	14,6	24	1015	8	1006,8	8	10,9	24	2,9	24	6,7	29,1	14,9	0	0	0	0	0	0	c_som_3_5
Paso_De_Los_Libres_Aero	872890	2013	1	28	24,2	24	14,7	24	1014,8	7	1006,7	7	11,4	24	5,1	24	8,7	33	17,3	0	0	0	0	0	0	c_som_3_5
Paso_De_Los_Libres_Aero	872890	2013	1	29	26,7	24	17,9	24	1013,3	8	1005,3	8	10,8	24	5,5	24	10,3	35	19,5	0	0	0	0	0	0	c_som_3_5
Paso_De_Los_Libres_Aero	872890	2013	1	30	29,2	24	21,1	24	1010,6	8	1002,6	8	10,6	24	2,7	23	6,2	37,6	23	0	0	0	0	0	0	c_som_3_4
Paso_De_Los_Libres_Aero	872890	2013	1	31	29,4	24	21,8	24	1008,3	8	1000,3	8	10,9	24	4,5	24	10,3	38,1	23	0	0	0	0	0	0	c_som_3_4
Paso_De_Los_Libres_Aero	872890	2013	2	1	30,4	24	21,8	24	1006,8	8	998,9	8	11,3	24	4	24	7,7	38,2	23,3	0	0	0	0	0	0	c_som_3_4
Paso_De_Los_Libres_Aero	872890	2013	2	2	27,6	22	21,9	22	1008,6	8	1000,7	8	11,3	22	5,8	22	12,9	38,5	23	0	0	0	0	0	1	c_som_1_5
Paso_De_Los_Libres_Aero	872890	2013	2	3	25,2	23	18,9	23	1012,7	8	1004,6	8	11,3	23	6,9	23	12,9	31,6	22	0	0	0	0	0	0	c_som_3_4
Paso_De_Los_Libres_Aero	872890	2013	2	4	22,8	24	14,3	24	1013,3	7	1005,2	7	11,4	24	6	24	7,7	29	17	0	0	0	0	0	0	c_som_3_5
Paso_De_Los_Libres_Aero	872890	2013	2	5	23,6	24	14,1	24	1013,2	7	1005,1	7	11,1	24	5,5	24	8,2	30,2	17	0	0	0	0	0	0	c_som_3_4
Paso_De_Los_Libres_Aero	872890	2013	2	6	24,2	24	15,8	24	1013,2	8	1005,1	8	11,3	24	6,6	24	10,3	31	18	0	0	0	0	0	0	c_som_3_4
Paso_De_Los_Libres_Aero	872890	2013	2	7	26,4	24	18,7	24	1012,6	8	1004,5	8	11,6	24	6,6	24	10,3	33	20	0	0	0	0	0	0	c_som_3_4
Paso_De_Los_Libres_Aero	872890	2013	2	8	26,1	22	18,4	22	1011,7	7	1003,7	7	11,4	22	5,5	22	8,2	32,5	19,8	0	0	0	0	0	0	c_som_3_4
Paso_De_Los_Libres_Aero	872890	2013	2	9	26,8	24	20,2	24	1009,8	7	1001,8	7	11,3	24	6	24	10,3	33,3	21,7	0	0	0	0	0	0	c_som_3_4
Paso_De_Los_Libres_Aero	872890	2013	2	10	26,4	24	20,7	24	1008	7	1000	7	11,3	24	4	24	10,3	34	20,8	0	0	0	0	0	0	c_som_3_4
Paso_De_Los_Libres_Aero	872890	2013	2	11	26,7	24	20,5	24	1007,1	8	999	8	11,1	24	4,1	24	6,2	34,3	20,9	0	0	0	0	0	1	c_som_1_5
Paso_De_Los_Libres_Aero	872890	2013	2	12	26,4	23	21,5	23	1005,6	8	997,4	7	11,3	23	4,5	23	7,7	32,5	21,7	0	0	0	0	0	1	c_som_1_5
Paso_De_Los_Libres_Aero	872890	2013	2	13	28,9	24	22,1	24	1006,6	8	998,6	8	11,4	24	2,6	24	7,7	36	22,8	0	0	0	0	0	0	c_som_3_4
Paso_De_Los_Libres_Aero	872890	2013	2	15	25,7	23	21,6	23	1009,6	8	1001,5	8	8,7	23	3,8	23	7,7	33,8	20,7	2	1	0	0	0	0	c_som_3_1
Paso_De_Los_Libres_Aero	872890	2013	2	16	28,4	23	21,4	23	1006,7	8	998,7	8	11,3	23	2,9	23	7,7	35,8	21,6	0	0	0	0	0	0	c_som_3_4
Paso_De_Los_Libres_Aero	872890	2013	2	17	23,8	16	21,4	16	1006,3	6	998,3	6	10,1	16	5,8	16	10,3	35,8	20	13	0	1	0	0	1	c_som_1_5
Paso_De_Los_Libres_Aero	872890	2013	2	18	22,1	22	20,9	22	1010,7	8	1002,5	8	10,1	22	5,4	22	10,3	26,6	19,6	13	0	1	0	0	1	c_som_1_5
Paso_De_Los_Libres_Aero	872890	2013	2	19	24	18	20,8	18	1012,9	7	1004,8	7	10	18	6,4	18	9,3	28,5	20	16	0	1	0	0	0	c_som_3_5
Paso_De_Los_Libres_Aero	872890	2013	2	20	24,8	20	23	20	1010,4	8	1002,4	8	8,7	20	4,6	20	9,3	28,8	21	47	0	1	0	0	1	c_som_1_5
Paso_De_Los_Libres_Aero	872890	2013	2	21	23,6	21	20,6	21	1010,8	7	1002,7	7	9,7	21	6,2	21	9,3	28,8	20	37,1	0	1	0	0	0	c_som_2_1
Paso_De_Los_Libres_Aero	872890	2013	2	22	23,1	24	18,8	24	1015,9	8	1007,8	8	11,6	24	6,4	23	10,3	28	18,8	0	0	0	0	0	0	c_som_3_5
Paso_De_Los_Libres_Aero	872890	2013	2	23	23,9	24	19	24	1013,1	8	1004,9	8	11,1	24	6,9	24	8,7	30	16,4	0	0	0	0	0	0	c_som_3_5
Paso_De_Los_Libres_Aero	872890	2013	2	25	23,8	22	18,4	22	1009,7	8	1001,7	8	9,8	22	6,5	22	9,3	33	21	41,9	0	1	0	0	1	c_som_1_5
Paso_De_Los_Libres_Aero	872890	2013	2	26	20,4	24	13,5	24	1014,8	8	1006,5	8	11,3	24	6	24	10,3	28,3	15	0	0	0	0	0	0	c_som_3_5
Paso_De_Los_Libres_Aero	872890	2013	2	27	20,1	22	12,4	21	1016,4	7	1008,2	7	11,4	22	4	22	7,7	26	13,6	0	0	0	0	0	0	c_som_3_5
Paso_De_Los_Libres_Aero	872890	2013	2	28	21,4	23	14,5	23	1014,4	8	1006,2	8	11,6	23	3,2	22	9,3	28	15	0	0	0	0	0	0	c_som_3_5
Paso_De_Los_Libres_Aero	872890	2013	3	1	24,2	24	18,3	24	1009,8	8	1001,7	8	11,3	24	7,1	24	10,8	34	16,4	0	0	0	0	0	0	c_som_3_4
Paso_De_Los_Libres_Aero	872890	2013	3	2	25,4	23	21,5	23	1006,4	8	998,4	8	9,3	23	7,8	23	15,4	34,4	20,6	13	0	1	0	0	1	c_som_1_5
Paso_De_Los_Libres_Aero	872890	2013	3	3	20,6	21	18,6	21	1012,9	8	1004,7	8	11,1	21	5,6	21	10,3	26,7	18,4	30	0	1	0	0	1	c_som_1_5
Paso_De_Los_Libres_Aero	872890	2013	3	4	19,9	24	15,6	24	1015,7	8	1007,3	8	10,8	24	5,8	22	9,8	24	15,6	7,9	0	1	0	0	0	c_som_2_1
Paso_De_Los_Libres_Aero	872890	2013	3	5	19,4	22	13,6	22	1014,5	7	1006,2	7	10,6	22	2,7	21	5,1	24,1	13,5	0	0	0	0	0	0	c_som_3_2
Paso_De_Los_Libres_Aero	872890	2013	3	6	20,4	24	15,3	24	1011,4	8	1003,2	8	11,1	24	2,2	24	6,2	27	14	0	0	0	0	0	0	c_som_3_5
Paso_De_Los_Libres_Aero	872890	2013	3	7	23,3	21	17,1	21	1011,9	7	1003,7	7	10,6	21	4,9	21	7,7	30	17	0	0	0	0	0	0	c_som_3_5
Paso_De_Los_Libres_Aero	872890	2013	3	8	23,4	19	20,9	19	1011,9	8	1004,4	8	10,3	19	6,7	19	10,3	29,6	20,9	9,9	0	1	0	0	1	c_som_1_5
Paso_De_Los_Libres_Aero	872890	2013	3	9	23,8	19	21,8	19	1009,5	8	1001,3	8	11,1	19	3,1	19	7,7	28	22	6,1	0	1	0	0	1	c_som_1_5
Paso_De_Los_Libres_Aero	872890	2013	3	10	23,8	22	21,3	22	1008,2	7	1000,6	7	10,8	22	4,5	22	15,4	30	19	21,1	0	1	0	0	1	c_som_1_5
Paso_De_Los_Libres_Aero	872890	2013	3	11	25,1	23	22,2	23	1006,9	7	998,9	7	9,8	23	2,4	23	5,7	30	20	0	1	0	0	0	0	c_som_3_1
Paso_De_Los_Libres_Aero	872890	2013	3	12	22,8	22	20,1	22	1006,3	8	998,2	8	10,3	22	5,4	22	9,3	30,7	20,6	15	0	1	0	0	1	c_som_1_5
Paso_De_Los_Libres_Aero	872890	2013	3	13	19,9	21	15	21	1012,6	7	1004,4	7	10,9	21	6,8	21	8,2	25	14,6	0	0	0	0	0	0	c_som_3_5
Paso_De_Los_Libres_Aero	872890	2013	3	14	18,3	23	12,8	23	1016,9	8	1008,7	8	11,9	23	7,3	23	14,4	24,8	15,9	0	0	0	0	0	0	c_som_1_4
Paso_De_Los_Libres_Aero	872890	2013	3	15	19,6	23	13,9	23	1018,2	8	1010	8	11,1	23	6,6	23	9,3	25,7	13,4	0	0	0	0	0	0	c_som_3_5
Paso_De_Los_Libres_Aero	872890	2013	3	16	20,1	22	13,5	22	1021	8	1012,8	8	11,1	22	7	22	10,3	26	14,8	0	0	0	0	0	0	c_som_3_5
Paso_De_Los_Libres_Aero	872890	2013	3	17	18,9	20	11,3	20	1021,8	8	1013,3	8	11,1	20	7,1	20	10,3	25	13,7	0	0	0	0	0	0	c_som_3_5
Paso_De_Los_Libres_Aero	872890	2013	3	18	18,6	22	13,5	22	1019,4	8	1011,1	8	10,6	22	6,7	22	10,3	23,1	15	0	0	1	0	0	0	c_som_2_1
Paso_De_Los_Libres_Aero	872890	2013	3	19	17,9	23	16,6	23	1015,2	8	1006,9	8	8	23	7,5	21	10,3	23,5	16	13	0	1	0	0	0	c_som_2_1
Paso_De_Los_Libres_Aero	872890	2013	3	20	21,2	14	18,3	14	1008,7	4	1003	4	11,1	14	3,7	14	6,2	24	16,8	55,9	0	1	0	0	0	c_som_2_1
Paso_De_Los_Libres_Aero	872890	2013	3	21	20,4	23	17,3	23	1010,2	8	1002	8	11,3	23	4,7	23	10,3	25	15,9	0	0	0	0	0	0	c_som_3_5
Paso_De_Los_Libres_Aero	872890	2013	3	22	21,8	22	17,1	22	1016,1	8	1007,8	8	11,1	22	1,9	22	6,2	28	14,4	0	0	0	0	0	0	c_som_3_5
Paso_De_Los_Libres_Aero	872890	2013	3	23	22,2	23	17,8	23	1016,7	8	1008,5	8	10,9	23	3	23	8,2	28,1	16,6	0	0	0	0	0	0	c_som_3_5
Paso_De_Los_Libres_Aero	872890	2013	3	24	22,6	24	16,1	24	1012,7	8	1004,5	8	10,8	24	6,5	24	10,3	28,3	17	0	0	0	0	0	0	c_som_3_5
Paso_De_Los_Libres_Aero	872890	2013	3	25	22,4	24	16,8	24	1011,5	8	1003,4	8	11,3	24	3,3	24	6,2	29	16,1	0	0	0	0	0	0	c_som_3_5
Paso_De_Los_Libres_Aero	872890	2013	3	26	22	24	16,1	24	1016,3	8	1008,1	8	11,1	24	5,5	24	7,7	28,7	15,9	0	0	0	0	0	0	c_som_3_5
Paso_De_Los_Libres_Aero	872890	2013	3	27	19,6	24	13,1	24	1018,7	8	1010,4	8	11,3	24	3,5	24	7,7	27,4	13,5	0	0	0	0	0	0	c_som_3_5
Paso_De_Los_Libres_Aero	872890	2013	3	28	20	23	14,4	23	1019,2	8	1010,9	8	11,3	23	5,1	23	7,2	26,4	13,8	0	0	0	0	0	0	c_som_3_5
Paso_De_Los_Libres_Aero	872890	2013	3	29	21,6	24	16,3	24	1017,9	8	1009,6	8	11,1	24	4,5	24	8,2	28	15,8	0	0	0	0	0	0	c_som_3_5
Paso_De_Los_Libres_Aero	872890	2013	3	30	23,3	24	17,9	24	1015,3	8	1007,1	8	10,9	24	5,2	24	7,7	31	17,6	0	0	0	0	0	0	c_som_3_5
Paso_De_Los_Libres_Aero	872890	2013	3	31	24,3	24	18,8	24	1014,2	8	1006,1	8	11,3	24	5	24	7,7	31	18,6	0	0	0	0	0	0	c_som_3_5
Paso_De_Los_Libres_Aero	872890	2013	4	1	20,9	19	18,3	19	1012,3	7	1004,2	7	9,8	19	6,1	19	14,4	31,1	19,5	20,1	0	1	0	0	1	c_som_1_5
Paso_De_Los_Libres_Aero	872890	2013	4	2	22,3	24	20,3	24	1012,1	8	1003,9	8	10	24	3,7	24	7,2	27	18,9	1	0	1	0	0	0	c_som_2_1
Paso_De_Los_Libres_Aero	872890	2013	4	3	21,7	21	20,4	21	1013,3	8	1005,1	8	10,8	21	5,2	21	10,3	27,4	20,4	0	0	1	0	0	1	c_som_1_5
Paso_De_Los_Libres_Aero	872890	2013	4	4	19,4	22	18,8	22	1009,5	8	1001,3	8	9,7	22	5,9	21	10,3	23,6	18,8	16	0	1	0	0	1	c_som_1_5
Paso_De_Los_Libres_Aero	872890	2013	4	5	20,8	22	16,1	22	1008,3	8	1000,1	8	11,1	22	4,7	22	7,7	28	15	7,9	0	0	0	0	0	c_som_3_5
Paso_De_Los_Libres_Aero	872890	2013	4	6	21,7	24	16,2	24	1010,4	8	1002,2	8	11,4	24	3,6	24	7,7	28,6	15,9	0	0	0	0	0	0	c_som_3_5
Paso_De_Los_Libres_Aero	872890	2013	4	7	17,1	17	11,4	17	1015,6	8	1007,3	8	11,3	17	5,5	17	10,3	28,6	12,9	0	0	0	0	0	0	c_som_3_5
Paso_De_Los_Libres_Aero	872890	2013	4	8	17,3	23	12,1	23	1017,1	8	1008,8	8	11,6	23	4,9	23	8,2	25	10	0	0	0	0	0	0	c_som_3_2
Paso_De_Los_Libres_Aero	872890	2013	4	9	19,7	23	14,6	23	1016,6	7	1008,4	7	11,3	23	6,2	23	9,3	25,2	14,2	0	0	0	0	0	0	c_som_3_5
Paso_De_Los_Libres_Aero	872890	2013	4	10	21	24	17,1	24	1012,9	8	1004,7	8	11,1	24	8,6	24	15,4	28	15	0	0	0	0	0	0	c_som_1_4
Paso_De_Los_Libres_Aero	872890	2013	4	11	21,3	23	19,4	23	1007,4	8	999,3	8	9	23	7,5	23	12,9	28	17,5	3	0	1	0	0	1	c_som_1_5
Paso_De_Los_Libres_Aero	872890	2013	4	12	19,2	22	16,6	22	1010,1	8	1001,9	8	10,9	22	7,8	22	12,9	24,5	16,9	47	0	1	0	0	1	c_som_1_5
Paso_De_Los_Libres_Aero	872890	2013	4	13	15,4	24	9,4	24	1018,9	7	1010,5	7	11,3	24	4,7	24	7,7	20	9,8	0	0	0	0	0	0	c_som_3_2
Paso_De_Los_Libres_Aero	872890	2013	4	14	14,6	24	9,3	24	1018,6	8	1010,2	8	11,3	24	2,9	24	4,1	22,6	8	0	0	0	0	0	0	c_som_3_2
Paso_De_Los_Libres_Aero	872890	2013	4	15	18,4	24	13	24	1017,6	8	1009,3	8	11,4	24	2,8	24	11,3	27,1	12	0	0	0	0	0	0	c_som_3_5
Paso_De_Los_Libres_Aero	872890	2013	4	16	18,8	23	14,2	23	1017	7	1008,8	8	11,1	23	2,1	23	5,1	27,2	13,6	0	0	0	0	0	0	c_som_3_5
Paso_De_Los_Libres_Aero	872890	2013	4	17	17,2	24	11,6	24	1018,7	8	1010,4	8	11,4	24	3	24	5,1	24,5	10,9	0	0	0	0	0	0	c_som_3_5
Paso_De_Los_Libres_Aero	872890	2013	4	18	17,4	24	12,7	24	1018,1	8	1009,7	8	11,3	24	2,2	24	7,7	24,5	10,7	0	0	0	0	0	0	c_som_3_5
Paso_De_Los_Libres_Aero	872890	2013	4	19	18,5	23	12,6	23	1018,5	7	1010,2	7	10,9	23	2,5	23	5,1	27	10,9	0	0	0	0	0	0	c_som_3_5
Paso_De_Los_Libres_Aero	872890	2013	4	20	19,8	24	13,1	24	1018,7	8	1010,5	8	11,4	24	2,5	24	6,2	28	12	0	0	0	0	0	0	c_som_3_5
Paso_De_Los_Libres_Aero	872890	2013	4	21	20,4	24	15,1	24	1018,8	8	1010,5	8	11,4	24	4,5	24	7,7	27,8	14,8	0	0	0	0	0	0	c_som_3_5
Paso_De_Los_Libres_Aero	872890	2013	4	22	20,5	23	16,3	23	1019,6	7	1011,4	7	11,3	23	5,6	23	11,3	27,2	14,6	0	0	0	0	0	0	c_som_3_5
Paso_De_Los_Libres_Aero	872890	2013	4	23	20,2	23	15,4	23	1020,1	7	1011,8	7	11,3	23	3,1	23	7,7	27,6	13,8	0	0	0	0	0	0	c_som_3_5
Paso_De_Los_Libres_Aero	872890	2013	4	24	20,2	24	16,2	24	1019,2	8	1010,9	8	10,8	24	2,4	24	6,2	28	14	0	0	0	0	0	0	c_som_3_5
Paso_De_Los_Libres_Aero	872890	2013	4	25	20,6	24	16,2	24	1017	8	1008,7	8	10,9	24	3	24	7,2	28	14,4	0	0	0	0	0	0	c_som_3_5
Paso_De_Los_Libres_Aero	872890	2013	4	26	21,3	24	16,3	24	1015	7	1006,8	7	10,8	24	3,3	24	7,7	28,8	15,9	0	0	0	0	0	0	c_som_3_5
Paso_De_Los_Libres_Aero	872890	2013	4	27	22,4	24	17,6	24	1013	8	1004,9	8	11,1	24	5,9	24	8,2	30	16,8	0	0	0	0	0	0	c_som_3_5
Paso_De_Los_Libres_Aero	872890	2013	4	28	24,4	24	21,2	24	1011,2	7	1003,1	7	11,1	24	3,7	24	8,7	31	20	0	0	0	0	0	0	c_som_3_5
Paso_De_Los_Libres_Aero	872890	2013	4	29	22,5	23	18,2	23	1012	8	1003,9	8	11,3	23	4,9	23	7,7	31,5	18	0	0	0	0	0	0	c_som_3_5
Paso_De_Los_Libres_Aero	872890	2013	5	1	21,4	24	19,4	24	1013,3	8	1005,1	8	10,5	24	6,8	24	9,3	26,7	18,8	10,9	0	1	0	0	1	c_som_1_5
Paso_De_Los_Libres_Aero	872890	2013	5	2	21,8	24	19,6	24	1010,7	8	1002,4	8	11,1	24	7,6	24	15,4	27	18,9	0	0	0	0	0	0	c_som_1_4
Paso_De_Los_Libres_Aero	872890	2013	5	3	20,1	21	18,1	21	1007,9	8	999,7	8	10,6	21	6,9	21	13,4	26,8	18	0	0	1	0	0	1	c_som_1_5
Paso_De_Los_Libres_Aero	872890	2013	5	4	16,6	24	15,2	24	1013,5	8	1005,2	8	9,5	24	4,6	24	15,4	24,2	14,1	39,1	1	1	0	0	0	c_som_3_1
Paso_De_Los_Libres_Aero	872890	2013	5	5	16,7	22	13	22	1019,3	8	1010,9	8	11,1	22	3,4	22	5,7	22	12,4	0	0	0	0	0	0	c_som_3_2
Paso_De_Los_Libres_Aero	872890	2013	5	6	16,3	23	12,1	23	1018,1	7	1009,8	7	10,3	23	2,4	23	5,7	24	9,9	0	0	0	0	0	0	c_som_3_2
Paso_De_Los_Libres_Aero	872890	2013	5	7	15	24	9,4	23	1021,2	8	1012,9	8	11,1	24	5	24	8,7	23,8	12	0	0	0	0	0	0	c_som_3_2
Paso_De_Los_Libres_Aero	872890	2013	5	8	13	24	8,7	24	1019,1	8	1010,6	8	10,9	24	2,7	24	7,7	22	5,7	0	0	0	0	0	0	c_som_3_2
Paso_De_Los_Libres_Aero	872890	2013	5	9	15,1	23	11,1	23	1017,3	8	1008,8	8	11,4	23	3	23	5,1	25	9,6	0	0	0	0	0	0	c_som_3_2
Paso_De_Los_Libres_Aero	872890	2013	5	10	17,7	24	12,8	24	1014,5	8	1006,1	8	10,9	24	4,1	24	7,7	27	10,9	0	0	0	0	0	0	c_som_3_2
Paso_De_Los_Libres_Aero	872890	2013	5	11	17,6	16	14,5	16	1014,1	7	1005,8	7	10,6	16	3,9	16	6,7	27,2	13,9	9,9	0	1	0	0	1	c_som_1_5
Paso_De_Los_Libres_Aero	872890	2013	5	12	18,7	23	18,1	23	1014,4	8	1006,1	8	8,5	23	4	23	7,7	20,4	16,5	30	0	1	0	0	1	c_som_1_5
Paso_De_Los_Libres_Aero	872890	2013	5	13	19,9	24	17,9	24	1013,7	8	1005,4	8	11,1	24	2,9	24	4,6	24	17,7	2	0	1	0	0	0	c_som_2_1
Paso_De_Los_Libres_Aero	872890	2013	5	14	21,1	24	18,7	24	1012	7	1003,8	8	10	24	1,5	24	4,1	25,2	16,9	0,3	1	1	0	0	0	c_som_3_1
Paso_De_Los_Libres_Aero	872890	2013	5	15	17,1	23	14,7	23	1012,6	7	1004,3	7	6,9	23	5,9	23	14,9	25,4	12	0	1	1	0	0	0	c_som_3_1
Paso_De_Los_Libres_Aero	872890	2013	5	16	8,9	24	2,1	24	1024,5	8	1015,9	8	10,9	24	4,1	24	12,3	19,2	2,6	0,5	0	0	0	0	0	c_som_2_3
Paso_De_Los_Libres_Aero	872890	2013	5	17	9,2	24	4,4	24	1025,6	7	1016,8	8	10,9	24	3,4	24	6,7	15,2	3,4	0	0	0	0	0	0	c_som_2_3
