Nombre Estacion	Provincia	Fecha	Temperatura media diaria	Temperatura de rocio	 Presion reducida al nivel medio del mar (hpa)	Presion al nivel de la estacion (hpa)	Visibilidad en km	 Viento medio (m/s)	Máximo viento sostenido (m/s)	 Temperatura Máxima (Celsisus)	Temperatura Minima (Celsisus)	Neblina	Lluvia	Nieve o agua nieve	Granizo	c2d_Neblina_1	c2d_Lluvia_1	c2d_Nieve o agua nieve_1	c2d_Granizo_1	Cluster_SOM_1
Mar_Del_Plata_Aero	Buenos_Aires	10904	6,6	2	1026,9	1024,3	10	3,1	8,2	10,2	3	0	0	0	0	_1_0,00	_1_0,00	_1_0,00	_1_0,00	c_som_1_2
Mar_Del_Plata_Aero	Buenos_Aires	10905	9,3	6,4	1021,8	1019,3	8,4	5,5	9,3	13,2	5,7	0	1	0	0	_1_0,00	_2_1,00	_1_0,00	_1_0,00	c_som_1_2
Mar_Del_Plata_Aero	Buenos_Aires	10906	10,2	8	1018,2	1015,6	7,4	3,5	5,1	17,1	4,6	1	0	0	0	_2_1,00	_1_0,00	_1_0,00	_1_0,00	c_som_1_2
Mar_Del_Plata_Aero	Buenos_Aires	10907	10,7	9,8	1012	1009,4	4,5	1,9	4,1	14,1	7,8	1	1	0	0	_2_1,00	_2_1,00	_1_0,00	_1_0,00	c_som_1_2
Mar_Del_Plata_Aero	Buenos_Aires	10908	13,6	10,4	1011,3	1008,8	7,9	4,4	7,7	18	11	0	1	0	0	_1_0,00	_2_1,00	_1_0,00	_1_0,00	c_som_2_2
Mar_Del_Plata_Aero	Buenos_Aires	10909	17,1	11,6	1010,3	1007,8	9,8	6,9	10,3	27,3	10	0	0	0	0	_1_0,00	_1_0,00	_1_0,00	_1_0,00	c_som_2_2
Mar_Del_Plata_Aero	Buenos_Aires	10910	21,9	13,8	1007,5	1005,1	9,3	6,2	12,4	25,4	16,7	0	0	0	0	_1_0,00	_1_0,00	_1_0,00	_1_0,00	c_som_2_2
Mar_Del_Plata_Aero	Buenos_Aires	10911	12,2	7,1	1014,4	1011,9	7,9	7,3	10,3	17	10,6	0	1	0	0	_1_0,00	_2_1,00	_1_0,00	_1_0,00	c_som_1_2
Mar_Del_Plata_Aero	Buenos_Aires	10912	10,4	9,4	1011,8	1009,2	3,9	8,7	10,3	12	8,8	0	1	0	0	_1_0,00	_2_1,00	_1_0,00	_1_0,00	c_som_1_2
Mar_Del_Plata_Aero	Buenos_Aires	10913	7,2	4,8	1021,3	1018,7	5,6	7,3	9,3	9	5	0	1	0	0	_1_0,00	_2_1,00	_1_0,00	_1_0,00	c_som_1_2
Mar_Del_Plata_Aero	Buenos_Aires	10914	6,7	1,2	1027,3	1024,7	9,8	5,1	8,2	9	5,8	0	0	0	0	_1_0,00	_1_0,00	_1_0,00	_1_0,00	c_som_1_2
Mar_Del_Plata_Aero	Buenos_Aires	10915	7,2	2,7	1025,8	1023,3	8,4	7,1	10,3	9	5,7	0	1	0	0	_1_0,00	_2_1,00	_1_0,00	_1_0,00	c_som_1_2
Mar_Del_Plata_Aero	Buenos_Aires	10916	7,9	4,2	1021,9	1019,3	8	8,8	10,3	8,3	7	0	1	0	0	_1_0,00	_2_1,00	_1_0,00	_1_0,00	c_som_1_2
Mar_Del_Plata_Aero	Buenos_Aires	10917	5,9	3,5	1014,6	1012	6,8	6,7	23	8	4,8	0	1	0	0	_1_0,00	_2_1,00	_1_0,00	_1_0,00	c_som_1_1
Mar_Del_Plata_Aero	Buenos_Aires	10918	7,1	2,7	1012,5	1009,9	9,8	6,1	9,3	12,2	4	0	1	0	0	_1_0,00	_2_1,00	_1_0,00	_1_0,00	c_som_1_2
Mar_Del_Plata_Aero	Buenos_Aires	10919	9,6	2	1016,5	1013,9	10	4,3	10,3	20	1	0	0	0	0	_1_0,00	_1_0,00	_1_0,00	_1_0,00	c_som_1_2
Mar_Del_Plata_Aero	Buenos_Aires	10920	12,6	5,3	1011,8	1009,2	9,7	5,2	10,3	18,4	6,5	0	0	0	0	_1_0,00	_1_0,00	_1_0,00	_1_0,00	c_som_1_2
Mar_Del_Plata_Aero	Buenos_Aires	10921	8,9	5,7	1012,8	1010,2	6,9	3,6	5,1	14,2	4,7	1	0	0	0	_2_1,00	_1_0,00	_1_0,00	_1_0,00	c_som_1_2
Mar_Del_Plata_Aero	Buenos_Aires	10922	6,9	3,5	1024,2	1021,6	9,3	2,9	7,7	11	3	0	0	0	0	_1_0,00	_1_0,00	_1_0,00	_1_0,00	c_som_1_2
Mar_Del_Plata_Aero	Buenos_Aires	10923	5,4	2,2	1030,8	1028,1	8,7	2,3	5,7	10	-1	0	0	0	0	_1_0,00	_1_0,00	_1_0,00	_1_0,00	c_som_1_2
Mar_Del_Plata_Aero	Buenos_Aires	10924	4,4	0,7	1032,4	1029,8	9,3	2,2	5,7	10,2	-3,5	0	0	0	0	_1_0,00	_1_0,00	_1_0,00	_1_0,00	c_som_1_2
Mar_Del_Plata_Aero	Buenos_Aires	10925	4,8	1,8	1029,7	1027	7,4	3,7	8,8	11,2	-2	1	0	0	0	_2_1,00	_1_0,00	_1_0,00	_1_0,00	c_som_1_2
Mar_Del_Plata_Aero	Buenos_Aires	10926	9,3	5,7	1023,8	1021,3	7,7	4,7	9,8	16,4	1,7	1	0	0	0	_2_1,00	_1_0,00	_1_0,00	_1_0,00	c_som_1_2
Mar_Del_Plata_Aero	Buenos_Aires	10927	10,7	8,6	1023	1020,4	6,8	3,8	8,2	16,2	4,8	1	0	0	0	_2_1,00	_1_0,00	_1_0,00	_1_0,00	c_som_1_2
Mar_Del_Plata_Aero	Buenos_Aires	10928	11,7	9,9	1023,4	1020,8	9	7,2	9,3	16,2	10	0	1	0	0	_1_0,00	_2_1,00	_1_0,00	_1_0,00	c_som_1_2
Mar_Del_Plata_Aero	Buenos_Aires	10929	10,8	10,2	1019,8	1017,2	2,9	9,5	11,8	14,5	9,8	0	1	0	0	_1_0,00	_2_1,00	_1_0,00	_1_0,00	c_som_1_2
Mar_Del_Plata_Aero	Buenos_Aires	10930	9,8	9,4	1014,5	1011,9	2,1	8,7	11,8	11,5	8	0	1	0	0	_1_0,00	_2_1,00	_1_0,00	_1_0,00	c_som_1_2
Mar_Del_Plata_Aero	Buenos_Aires	11001	9,9	8,2	1016,4	1013,8	3,7	9,4	13,4	11,4	8,8	0	1	0	0	_1_0,00	_2_1,00	_1_0,00	_1_0,00	c_som_1_1
Mar_Del_Plata_Aero	Buenos_Aires	11002	11,3	9,5	1020,3	1017,7	6,1	3,8	8,2	15,4	9	0	0	0	0	_1_0,00	_1_0,00	_1_0,00	_1_0,00	c_som_1_2
Mar_Del_Plata_Aero	Buenos_Aires	11003	11,1	10,2	1021,8	1019,2	1,6	2,7	7,7	15,5	8,5	1	0	0	0	_2_1,00	_1_0,00	_1_0,00	_1_0,00	c_som_1_2
Mar_Del_Plata_Aero	Buenos_Aires	11004	10,4	9,2	1022,9	1020,3	3,4	2,6	5,7	15,2	8	1	0	0	0	_2_1,00	_1_0,00	_1_0,00	_1_0,00	c_som_1_2
Mar_Del_Plata_Aero	Buenos_Aires	11005	9,3	8,1	1022,9	1020,4	5,1	2,7	5,7	17	4	0	1	0	0	_1_0,00	_2_1,00	_1_0,00	_1_0,00	c_som_1_2
Mar_Del_Plata_Aero	Buenos_Aires	11006	13,3	9,8	1022,9	1020,3	7,9	4,2	6,7	21	7,9	0	1	0	0	_1_0,00	_2_1,00	_1_0,00	_1_0,00	c_som_1_2
Mar_Del_Plata_Aero	Buenos_Aires	11007	16,1	9,8	1023,9	1021,4	9,7	5,5	8,8	24	9,9	0	0	0	0	_1_0,00	_1_0,00	_1_0,00	_1_0,00	c_som_2_2
Mar_Del_Plata_Aero	Buenos_Aires	11008	15,2	9,6	1021,4	1018,9	9,2	6,1	10,3	24,2	10	0	0	0	0	_1_0,00	_1_0,00	_1_0,00	_1_0,00	c_som_2_2
Mar_Del_Plata_Aero	Buenos_Aires	11009	14,7	12,7	1015,6	1013,1	6,8	5,5	8,2	17	13	0	1	0	0	_1_0,00	_2_1,00	_1_0,00	_1_0,00	c_som_2_2
Mar_Del_Plata_Aero	Buenos_Aires	11010	12,3	8,2	1018,8	1016,3	8,5	1,5	5,1	19,2	3,7	0	0	0	0	_1_0,00	_1_0,00	_1_0,00	_1_0,00	c_som_1_2
Mar_Del_Plata_Aero	Buenos_Aires	11011	10,4	5,9	1024,7	1022,1	9,3	6,3	10,3	14,4	9	0	0	0	0	_1_0,00	_1_0,00	_1_0,00	_1_0,00	c_som_1_2
Mar_Del_Plata_Aero	Buenos_Aires	11012	11,1	8,1	1024,5	1021,9	6,6	5,9	9,3	14,3	8	0	0	0	0	_1_0,00	_1_0,00	_1_0,00	_1_0,00	c_som_1_2
Mar_Del_Plata_Aero	Buenos_Aires	11013	12,7	11,3	1018,9	1016,3	4,5	3,7	7,7	16	9,8	1	0	0	0	_2_1,00	_1_0,00	_1_0,00	_1_0,00	c_som_2_2
Mar_Del_Plata_Aero	Buenos_Aires	11014	13,3	11,6	1015,1	1012,5	3,2	2,2	5,7	24,3	9	1	0	0	0	_2_1,00	_1_0,00	_1_0,00	_1_0,00	c_som_2_2
Mar_Del_Plata_Aero	Buenos_Aires	11015	16,1	9,6	1017,3	1014,8	10	2,9	6,2	23	8	0	0	0	0	_1_0,00	_1_0,00	_1_0,00	_1_0,00	c_som_2_2
Mar_Del_Plata_Aero	Buenos_Aires	11016	17,8	13,6	1016,8	1014,3	9,2	3,2	6,7	25	11,5	0	1	0	0	_1_0,00	_2_1,00	_1_0,00	_1_0,00	c_som_2_2
Mar_Del_Plata_Aero	Buenos_Aires	11017	15,8	14,2	1014,4	1011,9	6,4	3,3	6,2	25,9	12	0	1	0	0	_1_0,00	_2_1,00	_1_0,00	_1_0,00	c_som_2_2
Mar_Del_Plata_Aero	Buenos_Aires	11018	14,1	12,2	1012,1	1009,6	4,5	3	9,3	19	9,8	1	1	0	0	_2_1,00	_2_1,00	_1_0,00	_1_0,00	c_som_2_2
Mar_Del_Plata_Aero	Buenos_Aires	11019	17,8	13,9	1007,6	1005,1	7,9	4,9	8,8	27	10,6	1	1	0	0	_2_1,00	_2_1,00	_1_0,00	_1_0,00	c_som_2_2
Mar_Del_Plata_Aero	Buenos_Aires	11020	17,9	13,3	1000,3	997,9	8,2	5,6	8,2	26,9	14	0	1	0	0	_1_0,00	_2_1,00	_1_0,00	_1_0,00	c_som_2_2
Mar_Del_Plata_Aero	Buenos_Aires	11021	10,6	5,3	1013,7	1011,1	9,8	4,6	8,2	21,6	8	0	1	0	0	_1_0,00	_2_1,00	_1_0,00	_1_0,00	c_som_1_2
Mar_Del_Plata_Aero	Buenos_Aires	11022	9,5	5,5	1014,7	1012,1	9,7	3,8	8,2	16	2	0	1	0	0	_1_0,00	_2_1,00	_1_0,00	_1_0,00	c_som_1_2
Mar_Del_Plata_Aero	Buenos_Aires	11023	12,1	9,8	1011,5	1008,9	8,4	3,8	8,8	18	7,9	0	1	0	0	_1_0,00	_2_1,00	_1_0,00	_1_0,00	c_som_1_2
Mar_Del_Plata_Aero	Buenos_Aires	11024	9,9	3,2	1023,4	1020,9	10	4,1	6,2	18,8	6,5	0	0	0	0	_1_0,00	_1_0,00	_1_0,00	_1_0,00	c_som_1_2
Mar_Del_Plata_Aero	Buenos_Aires	11025	8,3	4,3	1026	1023,4	9,7	2,7	7,2	15,3	1,8	0	1	0	0	_1_0,00	_2_1,00	_1_0,00	_1_0,00	c_som_1_2
Mar_Del_Plata_Aero	Buenos_Aires	11026	14,6	10,9	1014,9	1012,3	7,2	3,3	6,2	22	7,6	1	1	0	0	_2_1,00	_2_1,00	_1_0,00	_1_0,00	c_som_2_2
Mar_Del_Plata_Aero	Buenos_Aires	11027	13,7	5,6	1018,5	1015,9	9,7	3,7	5,7	22,6	9,5	0	0	0	0	_1_0,00	_1_0,00	_1_0,00	_1_0,00	c_som_1_2
Mar_Del_Plata_Aero	Buenos_Aires	11028	13,3	5,9	1019,3	1016,8	9,8	4,5	8,2	21	5,5	0	0	0	0	_1_0,00	_1_0,00	_1_0,00	_1_0,00	c_som_1_2
Mar_Del_Plata_Aero	Buenos_Aires	11029	14,6	10,4	1017,2	1014,8	8,7	3,5	6,2	21,5	11	0	1	0	0	_1_0,00	_2_1,00	_1_0,00	_1_0,00	c_som_2_2
Mar_Del_Plata_Aero	Buenos_Aires	11030	13,3	10,3	1018,4	1015,9	9,8	4,3	9,8	19	6,7	0	0	0	0	_1_0,00	_1_0,00	_1_0,00	_1_0,00	c_som_1_2
Mar_Del_Plata_Aero	Buenos_Aires	11031	16,2	13,6	1016	1013,5	6,3	9,3	12,9	18,4	13,9	0	0	0	0	_1_0,00	_1_0,00	_1_0,00	_1_0,00	c_som_2_2
Mar_Del_Plata_Aero	Buenos_Aires	11101	16,8	15,9	1011,9	1009,4	5	4,4	9,3	18,2	15	0	1	0	0	_1_0,00	_2_1,00	_1_0,00	_1_0,00	c_som_2_2
Mar_Del_Plata_Aero	Buenos_Aires	11102	13,8	11,8	1012,8	1010,3	6,1	4,9	8,8	18,3	12	0	1	0	0	_1_0,00	_2_1,00	_1_0,00	_1_0,00	c_som_2_2
Mar_Del_Plata_Aero	Buenos_Aires	11103	13,2	9,3	1016,7	1014,1	8,9	4,7	8,8	20	9	0	0	0	0	_1_0,00	_1_0,00	_1_0,00	_1_0,00	c_som_1_2
Mar_Del_Plata_Aero	Buenos_Aires	11104	13,1	8,9	1020,8	1018,3	9,5	5,3	8,2	20,4	11	0	0	0	0	_1_0,00	_1_0,00	_1_0,00	_1_0,00	c_som_1_2
Mar_Del_Plata_Aero	Buenos_Aires	11105	14,9	10,6	1020,7	1018,2	8,2	4,5	7,7	22	10	0	0	0	0	_1_0,00	_1_0,00	_1_0,00	_1_0,00	c_som_2_2
Mar_Del_Plata_Aero	Buenos_Aires	11106	17,7	11,3	1017,9	1015,4	8,5	6,6	10,3	25	12	0	0	0	0	_1_0,00	_1_0,00	_1_0,00	_1_0,00	c_som_2_2
Mar_Del_Plata_Aero	Buenos_Aires	11107	17,1	13,8	1013,7	1011,2	6,9	4,2	6,2	25,4	14	0	1	0	0	_1_0,00	_2_1,00	_1_0,00	_1_0,00	c_som_2_2
Mar_Del_Plata_Aero	Buenos_Aires	11108	17,4	12,9	1012,6	1010,1	10	4,9	8,2	25,2	11	0	0	0	0	_1_0,00	_1_0,00	_1_0,00	_1_0,00	c_som_2_2
Mar_Del_Plata_Aero	Buenos_Aires	11109	14,9	10,2	1014,1	1011,6	9,8	5,9	9,3	25,7	12,9	0	0	0	0	_1_0,00	_1_0,00	_1_0,00	_1_0,00	c_som_2_2
Mar_Del_Plata_Aero	Buenos_Aires	11110	14,2	12,4	1011,5	1009	4,3	5,8	8,2	17,6	12,6	0	1	0	0	_1_0,00	_2_1,00	_1_0,00	_1_0,00	c_som_2_2
Mar_Del_Plata_Aero	Buenos_Aires	11111	15,3	14	1004,9	1002,4	5,5	3,9	5,7	19,2	13	1	1	0	0	_2_1,00	_2_1,00	_1_0,00	_1_0,00	c_som_2_2
Mar_Del_Plata_Aero	Buenos_Aires	11112	15	11,2	1006	1003,5	3,9	3,9	11,3	24	10,8	1	0	0	0	_2_1,00	_1_0,00	_1_0,00	_1_0,00	c_som_2_2
Mar_Del_Plata_Aero	Buenos_Aires	11113	14,4	8,1	1016,1	1013,5	9,3	4,2	9,3	24,4	4,4	0	0	0	0	_1_0,00	_1_0,00	_1_0,00	_1_0,00	c_som_1_2
Marcos_Juarez_Aero	Cordoba	10101	18,4	6,4	1017,8	1004,4	20	6,7	10,8	31,6	9,7	0	0	0	0	_1_0,00	_1_0,00	_1_0,00	_1_0,00	c_som_3_1
Marcos_Juarez_Aero	Cordoba	10102	17,7	7,6	1019,8	1006,3	20	4,8	6,7	25,5	9,4	0	0	0	0	_1_0,00	_1_0,00	_1_0,00	_1_0,00	c_som_3_1
Marcos_Juarez_Aero	Cordoba	10103	19,8	12,2	1015,1	1001,7	20	5,5	7,7	28,2	10,8	0	0	0	0	_1_0,00	_1_0,00	_1_0,00	_1_0,00	c_som_2_2
Marcos_Juarez_Aero	Cordoba	10104	22,2	17,6	1011,2	997,9	20	4,5	6,7	30,6	14,2	0	0	0	0	_1_0,00	_1_0,00	_1_0,00	_1_0,00	c_som_2_2
Marcos_Juarez_Aero	Cordoba	10105	22,8	20	1008,3	995,2	15,4	3,3	6,7	30,7	18,7	1	0	0	0	_2_1,00	_1_0,00	_1_0,00	_1_0,00	c_som_2_2
Marcos_Juarez_Aero	Cordoba	10106	24,1	20,1	1007,2	994,2	18,8	3,2	5,7	29,7	17,7	0	0	0	0	_1_0,00	_1_0,00	_1_0,00	_1_0,00	c_som_2_2
Marcos_Juarez_Aero	Cordoba	10107	24,4	20,3	1002,4	989,4	18,8	3,3	5,7	31,4	17,2	0	0	0	0	_1_0,00	_1_0,00	_1_0,00	_1_0,00	c_som_2_2
Marcos_Juarez_Aero	Cordoba	10108	22,7	17,9	1008,3	995,2	17,9	3,8	5,7	31,7	16,2	0	1	0	0	_1_0,00	_2_1,00	_1_0,00	_1_0,00	c_som_2_2
Marcos_Juarez_Aero	Cordoba	10109	23,1	18,3	1015,2	1001,9	16,9	2,8	4,1	31	15,6	0	0	0	0	_1_0,00	_1_0,00	_1_0,00	_1_0,00	c_som_2_2
Marcos_Juarez_Aero	Cordoba	10110	26,7	21,1	1014,1	1001	18,8	3,9	5,7	33,6	15,7	0	0	0	0	_1_0,00	_1_0,00	_1_0,00	_1_0,00	c_som_2_2
Marcos_Juarez_Aero	Cordoba	10111	25,1	19,5	1013	999,9	20	4,8	7,7	34	17,7	0	0	0	0	_1_0,00	_1_0,00	_1_0,00	_1_0,00	c_som_2_2
Marcos_Juarez_Aero	Cordoba	10112	23,5	16,8	1009,6	996,5	20	4,4	7,7	31,2	15,3	0	0	0	0	_1_0,00	_1_0,00	_1_0,00	_1_0,00	c_som_2_2
Marcos_Juarez_Aero	Cordoba	10113	24,9	17,2	1012,5	999,4	20	4	4,6	31,4	16,6	0	0	0	0	_1_0,00	_1_0,00	_1_0,00	_1_0,00	c_som_2_2
Marcos_Juarez_Aero	Cordoba	10114	24,2	16,4	1013,7	1000,6	20	4,2	5,7	32	15,8	0	0	0	0	_1_0,00	_1_0,00	_1_0,00	_1_0,00	c_som_2_2
Marcos_Juarez_Aero	Cordoba	10115	25,3	18,1	1010,3	997,2	20	4	5,1	31,5	16,8	0	0	0	0	_1_0,00	_1_0,00	_1_0,00	_1_0,00	c_som_2_2
Marcos_Juarez_Aero	Cordoba	10116	24,4	19,3	1006,3	993,3	18,8	3,2	5,1	32,1	17,7	0	0	0	0	_1_0,00	_1_0,00	_1_0,00	_1_0,00	c_som_2_2
Marcos_Juarez_Aero	Cordoba	10117	24,8	20,1	1010,1	997	16,1	4,7	7,7	32,6	18,8	0	0	0	0	_1_0,00	_1_0,00	_1_0,00	_1_0,00	c_som_2_2
Marcos_Juarez_Aero	Cordoba	10118	24,2	17,7	1014,8	1001,6	17,9	2,6	4,1	30,2	16,1	0	0	0	0	_1_0,00	_1_0,00	_1_0,00	_1_0,00	c_som_2_2
Marcos_Juarez_Aero	Cordoba	10119	23,5	16,8	1016,8	1003,7	20	4,6	8,2	31,5	16,7	0	0	0	0	_1_0,00	_1_0,00	_1_0,00	_1_0,00	c_som_2_2
Marcos_Juarez_Aero	Cordoba	10120	21,8	16,1	1019,6	1006,3	20	4,9	7,2	27,9	16,2	0	0	0	0	_1_0,00	_1_0,00	_1_0,00	_1_0,00	c_som_2_2
Marcos_Juarez_Aero	Cordoba	10121	22,8	15,3	1018,6	1005,3	20	5,7	7,7	29,2	14,8	0	0	0	0	_1_0,00	_1_0,00	_1_0,00	_1_0,00	c_som_2_2
Marcos_Juarez_Aero	Cordoba	10122	24	16,9	1015,3	1002,1	20	4	5,7	32,2	16,1	0	0	0	0	_1_0,00	_1_0,00	_1_0,00	_1_0,00	c_som_2_2
Marcos_Juarez_Aero	Cordoba	10123	25,4	19,8	1010,2	997,2	20	3,3	4,6	33,7	17,8	0	0	0	0	_1_0,00	_1_0,00	_1_0,00	_1_0,00	c_som_2_2
Marcos_Juarez_Aero	Cordoba	10124	28	21,1	1002,7	989,9	18,3	4,1	7,2	35,2	21,2	0	0	0	0	_1_0,00	_1_0,00	_1_0,00	_1_0,00	c_som_2_2
Marcos_Juarez_Aero	Cordoba	10125	21,9	13,8	1011,9	998,8	20	6,2	7,7	35,6	14,2	0	0	0	0	_1_0,00	_1_0,00	_1_0,00	_1_0,00	c_som_2_2
Marcos_Juarez_Aero	Cordoba	10126	19,5	9,4	1015,5	1002,1	20	2,9	5,1	28,6	10,2	0	0	0	0	_1_0,00	_1_0,00	_1_0,00	_1_0,00	c_som_2_2
Marcos_Juarez_Aero	Cordoba	10127	22,9	16,1	1011,9	998,7	20	3,4	5,7	33	14,2	0	0	0	0	_1_0,00	_1_0,00	_1_0,00	_1_0,00	c_som_2_2
Marcos_Juarez_Aero	Cordoba	10128	24,8	17	1013,5	1000,3	20	3,3	5,7	33,5	15,2	0	0	0	0	_1_0,00	_1_0,00	_1_0,00	_1_0,00	c_som_2_2
Marcos_Juarez_Aero	Cordoba	10129	25,4	18,6	1014	1000,9	19,3	2,7	5,1	32,5	19,6	0	1	0	0	_1_0,00	_2_1,00	_1_0,00	_1_0,00	c_som_2_2
Marcos_Juarez_Aero	Cordoba	10130	27,1	17,4	1011,5	998,5	20	2,5	4,6	35,2	19,2	0	0	0	0	_1_0,00	_1_0,00	_1_0,00	_1_0,00	c_som_2_2
Marcos_Juarez_Aero	Cordoba	10131	24,7	20,8	1010,4	997,3	17,9	3,8	6,7	36	20	0	1	0	0	_1_0,00	_2_1,00	_1_0,00	_1_0,00	c_som_2_2
Marcos_Juarez_Aero	Cordoba	10201	26,9	22,4	1006	993	18,8	3	4,6	35,6	20,4	0	0	0	0	_1_0,00	_1_0,00	_1_0,00	_1_0,00	c_som_2_2
Marcos_Juarez_Aero	Cordoba	10202	27,3	21,6	1009,6	996,7	20	3,8	5,7	36,2	22,5	0	0	0	0	_1_0,00	_1_0,00	_1_0,00	_1_0,00	c_som_2_2
Marcos_Juarez_Aero	Cordoba	10203	22,5	14,4	1017,9	1004,7	20	4,9	6,7	31,5	15,9	0	0	0	0	_1_0,00	_1_0,00	_1_0,00	_1_0,00	c_som_2_2
Marcos_Juarez_Aero	Cordoba	10204	20,7	13,5	1014,6	1001,3	20	4,8	7,2	29,6	12,3	0	0	0	0	_1_0,00	_1_0,00	_1_0,00	_1_0,00	c_som_2_2
Marcos_Juarez_Aero	Cordoba	10205	23,3	16,2	1013,8	1000,6	20	4	5,1	31	14,2	0	0	0	0	_1_0,00	_1_0,00	_1_0,00	_1_0,00	c_som_2_2
Marcos_Juarez_Aero	Cordoba	10206	23,1	15,4	1015,7	1002,5	20	3,9	5,1	31,5	14,4	0	0	0	0	_1_0,00	_1_0,00	_1_0,00	_1_0,00	c_som_2_2
Marcos_Juarez_Aero	Cordoba	10207	23,8	15,4	1016,2	1003	20	3,9	5,1	31	15,2	0	0	0	0	_1_0,00	_1_0,00	_1_0,00	_1_0,00	c_som_2_2
Marcos_Juarez_Aero	Cordoba	10208	24,7	17,4	1012,4	999,3	20	4	4,6	33	15,8	0	0	0	0	_1_0,00	_1_0,00	_1_0,00	_1_0,00	c_som_2_2
Marcos_Juarez_Aero	Cordoba	10209	24,7	18,2	1010,4	997,3	20	4	5,1	33,5	16,8	0	0	0	0	_1_0,00	_1_0,00	_1_0,00	_1_0,00	c_som_2_2
Marcos_Juarez_Aero	Cordoba	10210	25,8	19,4	1007,8	994,8	18,8	2,6	5,7	33,7	19	0	0	0	0	_1_0,00	_1_0,00	_1_0,00	_1_0,00	c_som_2_2
Marcos_Juarez_Aero	Cordoba	10211	25,7	19,4	1008,3	995,3	18,2	3,2	4,6	33	19,3	0	0	0	0	_1_0,00	_1_0,00	_1_0,00	_1_0,00	c_som_2_2
Marcos_Juarez_Aero	Cordoba	10212	26,3	19,6	1004,6	991,6	19,3	2,9	4,6	35	17,5	0	0	0	0	_1_0,00	_1_0,00	_1_0,00	_1_0,00	c_som_2_2
Marcos_Juarez_Aero	Cordoba	10213	21,1	18,9	1008,9	995,8	12,6	3,8	6,7	35,8	18,5	0	1	0	0	_1_0,00	_2_1,00	_1_0,00	_1_0,00	c_som_2_2
Marcos_Juarez_Aero	Cordoba	10214	21,5	18,1	1011,5	998,2	14,2	2,1	4,6	29,4	15,7	1	1	0	0	_2_1,00	_2_1,00	_1_0,00	_1_0,00	c_som_2_2
Marcos_Juarez_Aero	Cordoba	10215	25	19,9	1010,4	997,3	18,2	2,6	5,7	33	17,6	0	0	0	0	_1_0,00	_1_0,00	_1_0,00	_1_0,00	c_som_2_2
Marcos_Juarez_Aero	Cordoba	10216	24,2	21,1	1005,4	992,4	19,3	4,1	6,2	33,4	17,6	0	1	0	0	_1_0,00	_2_1,00	_1_0,00	_1_0,00	c_som_2_2
Marcos_Juarez_Aero	Cordoba	10217	22,7	19,9	1006	992,9	17,5	6,4	8,2	32,8	19,5	0	1	0	0	_1_0,00	_2_1,00	_1_0,00	_1_0,00	c_som_2_2
Marcos_Juarez_Aero	Cordoba	10218	18,4	12,4	1017,7	1004,2	20	4,8	6,2	25,4	15,3	0	0	0	0	_1_0,00	_1_0,00	_1_0,00	_1_0,00	c_som_2_2
Marcos_Juarez_Aero	Cordoba	10219	15,5	13,1	1019,5	1005,9	16,9	3,5	4,6	20,8	12,7	0	1	0	0	_1_0,00	_2_1,00	_1_0,00	_1_0,00	c_som_2_2
Marcos_Juarez_Aero	Cordoba	10220	16,8	15,3	1017	1003,7	15,6	3,9	4,6	18,8	13,6	0	1	0	0	_1_0,00	_2_1,00	_1_0,00	_1_0,00	c_som_2_2
Marcos_Juarez_Aero	Cordoba	10221	20,2	16,7	1016	1002,6	12,7	3,5	5,7	25,1	15,2	0	1	0	0	_1_0,00	_2_1,00	_1_0,00	_1_0,00	c_som_2_2
Marcos_Juarez_Aero	Cordoba	10222	20,9	16,6	1017	1003,6	20	4,2	8,2	28,2	14,2	0	0	0	0	_1_0,00	_1_0,00	_1_0,00	_1_0,00	c_som_2_2
Marcos_Juarez_Aero	Cordoba	10223	24,1	20,1	1010,4	997,2	20	5,6	7,2	29,1	18,8	0	0	0	0	_1_0,00	_1_0,00	_1_0,00	_1_0,00	c_som_2_2
Marcos_Juarez_Aero	Cordoba	10224	23,2	19,5	1008,8	995,7	18,8	4,1	8,7	29,8	19	0	1	0	0	_1_0,00	_2_1,00	_1_0,00	_1_0,00	c_som_2_2
Marcos_Juarez_Aero	Cordoba	10225	17,6	12,6	1015,2	1001,7	20	4,6	6,7	26,3	11,2	0	0	0	0	_1_0,00	_1_0,00	_1_0,00	_1_0,00	c_som_2_2
Marcos_Juarez_Aero	Cordoba	10226	17,4	11	1018,4	1004,9	20	1,9	3,1	24,3	8,5	0	0	0	0	_1_0,00	_1_0,00	_1_0,00	_1_0,00	c_som_2_2
Marcos_Juarez_Aero	Cordoba	10227	18,9	13,4	1015,7	1002,3	20	4,8	7,2	27,2	11,2	0	0	0	0	_1_0,00	_1_0,00	_1_0,00	_1_0,00	c_som_2_2
Marcos_Juarez_Aero	Cordoba	10228	21,2	14,5	1012	998,7	20	6,5	10,8	29,2	13,7	0	0	0	0	_1_0,00	_1_0,00	_1_0,00	_1_0,00	c_som_2_2
Marcos_Juarez_Aero	Cordoba	10301	23	17,3	1006,3	993,2	20	6,4	8,7	31,1	15,9	0	0	0	0	_1_0,00	_1_0,00	_1_0,00	_1_0,00	c_som_2_2
